roll_number,department,credit,course_name,course_type,grade,Grade Numerical Value,Total Credits
613401,CE,6,MM222,hasmed_elective,BB,8,48
626000,EC,3,IE130,hasmed_elective,BC,7,21
851029,CSE,4,CSE156,department_elective,AP,10,40
836431,EE,4,MM732,minor,CC,6,24
810863,CE,4,CSE559,minor,CC,6,24
907454,CSE,6,CH918,hasmed_elective,AP,10,60
955757,MM,3,MM452,honours,AB,9,27
845623,EE,8,EC997,alc,BB,8,64
478606,CE,8,CH904,flexible_elective,AB,9,72
681499,CH,6,CH560,core,AP,10,60
381526,CE,3,CE825,honours,BC,7,21
836881,MM,4,CH464,alc,CC,6,24
998293,ME,8,MA366,hasmed_elective,BB,8,64
716985,MM,8,MA406,alc,AB,9,72
159438,EE,6,EE411,core,AA,10,60
145372,EP,6,MA563,minor,BB,8,48
870642,MM,8,CSE471,flexible_elective,AB,9,72
845623,EE,4,CSE950,hasmed_elective,AA,10,40
836881,MM,6,CSE574,minor,AB,9,54
124663,EE,3,CE748,flexible_elective,AP,10,30
143856,CE,4,CE692,core,BB,8,32
124663,EE,4,EE891,core,AA,10,40
282482,MM,4,EC349,minor,AP,10,40
364146,MA,3,MA527,core,CC,6,18
716985,MM,4,CH349,flexible_elective,BC,7,28
787967,EC,6,EC754,honours,AB,9,54
851029,CSE,4,MM753,department_elective,AP,10,40
845623,EE,6,MA816,hasmed_elective,CC,6,36
986057,ME,8,EE408,department_elective,BC,7,56
998293,ME,8,EP982,alc,AP,10,80
150503,CH,4,CH547,core,BB,8,32
907454,CSE,6,MM301,alc,AB,9,54
845623,EE,3,EE386,core,BB,8,24
836431,EE,4,EE828,honours,AP,10,40
294697,MM,4,MM925,alc,AP,10,40
955757,MM,3,ME555,alc,AP,10,30
597353,CSE,8,CH527,minor,AP,10,80
214270,CH,4,IE640,minor,AB,9,36
265922,EP,3,EP800,core,AB,9,27
681499,CH,3,CE824,minor,CC,6,18
845623,EE,3,ME183,minor,AB,9,27
282482,MM,4,ME561,flexible_elective,BC,7,28
597353,CSE,4,ME119,minor,CC,6,24
973158,EE,4,EE415,hasmed_elective,BB,8,32
681499,CH,4,CSE400,hasmed_elective,BB,8,32
847809,IE,3,CE392,flexible_elective,BC,7,21
845623,EE,8,MA298,alc,CC,6,48
907454,CSE,3,EC333,hasmed_elective,BC,7,21
180828,CSE,6,CSE913,core,AA,10,60
327122,MM,3,MM683,core,CC,6,18
788020,CE,3,IE676,hasmed_elective,CC,6,18
816041,MA,4,MA249,alc,AP,10,40
993835,CE,8,ME548,department_elective,BC,7,56
344265,CSE,4,EP491,department_elective,AP,10,40
282482,MM,3,CH225,alc,AP,10,30
888886,CE,4,EC552,alc,BC,7,28
534763,MA,8,IE622,hasmed_elective,CC,6,48
143142,CSE,8,EP294,department_elective,AB,9,72
907454,CSE,3,EP258,department_elective,AP,10,30
750259,MM,6,EE570,department_elective,CC,6,36
388969,CSE,3,MM710,minor,BC,7,21
588946,MA,8,MA639,honours,BB,8,64
194063,EP,4,CE833,minor,AB,9,36
310604,EE,8,MA265,flexible_elective,BC,7,56
588946,MA,3,CSE110,department_elective,AB,9,27
124663,EE,3,ME914,hasmed_elective,AP,10,30
995208,ME,8,IE245,alc,AA,10,80
465496,MA,3,IE457,minor,AA,10,30
750259,MM,6,MM136,honours,AP,10,60
150503,CH,3,CH855,core,BB,8,24
582912,CH,3,EE134,minor,CC,6,18
841365,MA,6,MA305,department_elective,CC,6,36
329535,EC,4,IE245,alc,BC,7,28
995208,ME,3,EC547,hasmed_elective,CC,6,18
733782,CH,3,CH783,core,BC,7,21
265922,EP,6,EP344,honours,BC,7,42
973158,EE,8,CSE837,flexible_elective,AP,10,80
608522,EC,3,EC264,honours,AA,10,30
214270,CH,8,EC584,hasmed_elective,AB,9,72
721490,EP,4,ME182,alc,BC,7,28
721490,EP,4,CH522,department_elective,CC,6,24
214270,CH,3,EP758,alc,BC,7,21
716985,MM,8,CE181,minor,AA,10,80
888886,CE,8,CE252,core,AA,10,80
879634,EP,6,EP878,honours,AA,10,60
847809,IE,8,MM272,alc,BB,8,64
207443,ME,6,MA199,minor,AA,10,60
608952,EP,6,CSE501,department_elective,AP,10,60
589528,EE,8,EE788,honours,BB,8,64
810863,CE,8,MM272,minor,BC,7,56
881983,MA,6,MA129,core,BB,8,48
265922,EP,6,EC482,minor,BB,8,48
971123,MA,8,IE952,flexible_elective,BB,8,64
718510,EP,6,EE128,hasmed_elective,AB,9,54
207443,ME,4,MM380,flexible_elective,BB,8,32
310604,EE,4,ME944,minor,AA,10,40
888886,CE,6,MA860,alc,BC,7,42
879634,EP,8,EP739,core,BB,8,64
500658,CE,4,IE869,flexible_elective,BB,8,32
721490,EP,3,CH823,flexible_elective,CC,6,18
521087,CSE,3,MM947,minor,BB,8,24
626000,EC,6,EE348,hasmed_elective,AP,10,60
960395,EE,8,MA366,minor,CC,6,48
282482,MM,6,MM640,honours,CC,6,36
721490,EP,6,EP373,core,AA,10,60
845623,EE,4,IE102,flexible_elective,AB,9,36
458200,EC,3,EP969,minor,BC,7,21
971123,MA,6,MA486,core,AB,9,54
582912,CH,6,CSE945,alc,AB,9,54
482623,IE,8,CH548,flexible_elective,AB,9,72
144528,ME,8,MA575,minor,BC,7,56
973158,EE,6,EP968,alc,AB,9,54
836431,EE,3,EC163,flexible_elective,BC,7,21
721490,EP,6,EE282,hasmed_elective,AB,9,54
810863,CE,3,ME928,flexible_elective,BB,8,24
630568,EP,6,CE251,hasmed_elective,BC,7,42
294697,MM,6,CSE511,alc,BC,7,42
836881,MM,8,IE439,hasmed_elective,AB,9,72
138296,MM,8,MA771,department_elective,AB,9,72
388969,CSE,8,MM861,alc,BB,8,64
597353,CSE,4,CSE979,honours,BB,8,32
521087,CSE,4,IE885,minor,BB,8,32
879634,EP,6,EP150,flexible_elective,AA,10,60
871746,IE,6,EC999,alc,AP,10,60
194063,EP,6,EP992,hasmed_elective,AA,10,60
207443,ME,3,CE977,department_elective,BB,8,24
517837,CH,4,IE644,alc,AA,10,40
836431,EE,6,CSE949,minor,BC,7,42
775967,EC,8,EC468,hasmed_elective,AP,10,80
143856,CE,4,ME161,hasmed_elective,CC,6,24
159438,EE,8,EE198,core,AP,10,80
928288,CSE,4,IE964,hasmed_elective,CC,6,24
788020,CE,4,CE930,hasmed_elective,BC,7,28
203200,CH,6,EP981,minor,AA,10,60
928288,CSE,3,CSE840,core,CC,6,18
207443,ME,3,MM576,flexible_elective,BB,8,24
626000,EC,6,EC366,hasmed_elective,BB,8,48
775967,EC,8,ME364,alc,AA,10,80
534763,MA,3,MA988,honours,BB,8,24
995208,ME,4,CSE502,minor,CC,6,24
145372,EP,6,EP572,honours,AB,9,54
364146,MA,8,MA822,honours,BB,8,64
265922,EP,4,ME624,flexible_elective,BB,8,32
138296,MM,6,IE483,department_elective,BC,7,42
608522,EC,8,MM189,alc,AB,9,72
630568,EP,4,MA607,department_elective,AA,10,40
283796,ME,4,MA788,flexible_elective,AB,9,36
630568,EP,4,CE643,minor,BB,8,32
465496,MA,8,ME600,minor,AA,10,80
613401,CE,6,CE895,flexible_elective,AP,10,60
482623,IE,3,IE176,honours,AP,10,30
482623,IE,6,MA328,department_elective,BB,8,48
180828,CSE,3,CSE781,core,CC,6,18
301135,IE,4,MA121,flexible_elective,AP,10,40
847809,IE,4,IE632,core,AP,10,40
571782,ME,3,CH744,minor,AA,10,30
381227,CE,3,MM528,minor,CC,6,18
329535,EC,6,EP619,flexible_elective,BC,7,42
628849,MA,4,EC337,minor,BC,7,28
465496,MA,6,CE945,flexible_elective,BB,8,48
716985,MM,4,MM646,honours,CC,6,24
381227,CE,6,CE198,core,AA,10,60
571782,ME,3,CE819,alc,AB,9,27
458200,EC,3,EP373,alc,AA,10,30
517837,CH,4,CH615,alc,BC,7,28
608522,EC,4,CE669,alc,AA,10,40
572815,CSE,3,EE500,department_elective,BB,8,24
613401,CE,4,CE708,honours,CC,6,24
773982,EE,3,EC873,flexible_elective,BB,8,24
588946,MA,8,ME284,minor,CC,6,48
364146,MA,6,MA953,core,AA,10,60
871746,IE,6,ME173,hasmed_elective,AB,9,54
327122,MM,3,IE234,hasmed_elective,CC,6,18
581858,MA,8,MA359,core,AA,10,80
572815,CSE,6,EE995,flexible_elective,BB,8,48
214270,CH,8,CE355,minor,AB,9,72
344265,CSE,4,CSE329,core,BB,8,32
888886,CE,3,CE374,core,BB,8,24
907454,CSE,6,MA819,department_elective,AB,9,54
461971,CE,3,EC272,alc,BC,7,21
143142,CSE,8,CSE514,honours,AA,10,80
461584,EE,3,EE340,flexible_elective,AA,10,30
327122,MM,4,CSE443,flexible_elective,AB,9,36
681499,CH,4,CH242,core,AB,9,36
847809,IE,3,MM468,alc,CC,6,18
998293,ME,3,ME257,honours,CC,6,18
998293,ME,4,CH432,alc,AP,10,40
379479,MA,4,CH539,minor,AA,10,40
461584,EE,3,EC997,flexible_elective,BB,8,24
362471,EE,3,EE174,core,CC,6,18
283796,ME,3,CSE529,alc,AA,10,30
841365,MA,3,EP113,department_elective,BC,7,21
608522,EC,3,CH448,department_elective,AP,10,30
681499,CH,6,CH809,core,BC,7,42
294697,MM,3,MM514,core,BB,8,24
681499,CH,4,EE428,department_elective,AP,10,40
581858,MA,6,EC477,hasmed_elective,CC,6,36
581065,EP,8,CH926,minor,BC,7,56
881983,MA,3,ME159,alc,BC,7,21
680096,CH,6,CH634,core,CC,6,36
879634,EP,8,ME115,minor,CC,6,48
488661,EE,8,EE332,alc,BC,7,56
870642,MM,4,IE340,alc,AA,10,40
364146,MA,6,IE533,alc,AA,10,60
773982,EE,8,EE790,honours,AA,10,80
788020,CE,6,MA336,minor,BB,8,48
847809,IE,6,CSE598,alc,AP,10,60
787967,EC,3,MA286,flexible_elective,AA,10,30
571782,ME,6,MM973,alc,BC,7,42
194063,EP,4,EP450,honours,AA,10,40
836881,MM,6,MA282,alc,AB,9,54
681499,CH,3,MM307,hasmed_elective,AB,9,27
960395,EE,4,MM774,alc,BC,7,28
971123,MA,4,MA564,core,BC,7,28
310604,EE,6,CSE434,flexible_elective,AP,10,60
589528,EE,3,ME384,hasmed_elective,BB,8,24
358405,MA,4,ME464,flexible_elective,AA,10,40
270007,IE,3,IE627,core,BB,8,24
630568,EP,6,EP764,flexible_elective,BC,7,42
597353,CSE,3,EP447,alc,BB,8,24
150503,CH,3,CH754,honours,BB,8,24
888886,CE,3,EC609,department_elective,BC,7,21
998293,ME,4,ME216,core,AA,10,40
973158,EE,3,EE100,honours,BC,7,21
344265,CSE,3,CSE356,honours,AB,9,27
970791,MA,3,MA875,honours,AP,10,30
680096,CH,6,CE339,flexible_elective,AB,9,54
973158,EE,3,CE793,alc,BC,7,21
461584,EE,8,EE676,hasmed_elective,AP,10,80
588946,MA,4,CSE334,department_elective,CC,6,24
327122,MM,4,MM992,honours,AB,9,36
998293,ME,8,ME867,honours,AP,10,80
214270,CH,8,IE570,hasmed_elective,CC,6,48
283796,ME,8,EP954,alc,AP,10,80
998293,ME,8,IE549,department_elective,AP,10,80
282482,MM,8,CE341,hasmed_elective,AA,10,80
589528,EE,4,EE997,core,AP,10,40
986057,ME,3,ME421,honours,AB,9,27
613401,CE,8,CE796,core,AA,10,80
143856,CE,3,ME997,minor,AP,10,30
482623,IE,3,CSE751,department_elective,AA,10,30
681499,CH,4,CE946,department_elective,AP,10,40
841365,MA,4,MM975,hasmed_elective,BC,7,28
810863,CE,6,EP694,flexible_elective,BB,8,48
986057,ME,3,ME837,honours,AP,10,30
960395,EE,3,ME264,minor,CC,6,18
981238,MM,4,CSE642,flexible_elective,BC,7,28
888886,CE,8,CSE679,department_elective,AA,10,80
836431,EE,6,EE892,flexible_elective,AB,9,54
716985,MM,6,MA614,department_elective,BB,8,48
465496,MA,4,MA961,honours,AP,10,40
995208,ME,8,EE547,hasmed_elective,BB,8,64
787967,EC,8,CSE589,department_elective,AA,10,80
775967,EC,3,MA225,minor,BB,8,24
810863,CE,6,CE447,core,CC,6,36
692318,CSE,6,CSE211,core,AB,9,54
180828,CSE,6,EP870,hasmed_elective,BC,7,42
381526,CE,8,MM867,minor,AB,9,72
207443,ME,4,ME459,department_elective,BC,7,28
750259,MM,8,CSE347,alc,BB,8,64
733782,CH,8,CSE437,minor,AB,9,72
283796,ME,4,CE497,flexible_elective,AB,9,36
391848,ME,8,MA711,flexible_elective,BC,7,56
282482,MM,4,MM851,core,AP,10,40
834515,MA,3,MA871,core,CC,6,18
143856,CE,3,CE978,core,BC,7,21
881983,MA,3,MA740,flexible_elective,BB,8,24
613401,CE,6,MA677,flexible_elective,AB,9,54
692318,CSE,4,EP582,minor,BC,7,28
214270,CH,8,EP167,minor,BB,8,64
388969,CSE,4,CSE765,department_elective,BB,8,32
970791,MA,8,MA263,core,AA,10,80
816041,MA,6,CH901,flexible_elective,AP,10,60
993835,CE,4,CSE726,minor,CC,6,24
851029,CSE,3,CSE543,core,BB,8,24
461971,CE,6,EP135,flexible_elective,BC,7,42
358405,MA,3,MA397,honours,BB,8,24
358405,MA,4,EP991,department_elective,BB,8,32
485484,MM,3,MM385,honours,BB,8,24
597353,CSE,3,MM771,hasmed_elective,BB,8,24
692318,CSE,3,CE361,alc,BC,7,21
379479,MA,8,CH396,department_elective,BC,7,56
344265,CSE,4,ME338,minor,CC,6,24
597353,CSE,6,CSE923,hasmed_elective,BC,7,42
993835,CE,4,CE110,core,BB,8,32
214270,CH,3,CSE771,alc,CC,6,18
588946,MA,4,EC216,flexible_elective,BB,8,32
788020,CE,3,EE451,hasmed_elective,AB,9,27
265922,EP,4,ME843,department_elective,AB,9,36
588946,MA,3,EE908,flexible_elective,AB,9,27
703403,EC,8,EE992,alc,CC,6,48
628849,MA,8,MA249,hasmed_elective,BB,8,64
816041,MA,4,MA495,core,AB,9,36
138296,MM,8,CE403,alc,AA,10,80
847809,IE,8,MA918,alc,AP,10,80
391848,ME,4,MM977,hasmed_elective,BB,8,32
981238,MM,6,MM970,core,CC,6,36
613401,CE,3,EP271,minor,AA,10,30
716985,MM,8,CSE928,department_elective,BB,8,64
358405,MA,3,MA149,core,BC,7,21
194063,EP,3,MA898,hasmed_elective,BC,7,21
955757,MM,3,EP525,hasmed_elective,BB,8,24
500658,CE,3,CE156,honours,BC,7,21
773982,EE,8,CE532,alc,AA,10,80
681499,CH,8,MM771,hasmed_elective,AB,9,72
970791,MA,6,EE971,hasmed_elective,BB,8,48
986057,ME,3,MA939,flexible_elective,AP,10,30
608952,EP,8,EC221,flexible_elective,AB,9,72
310604,EE,3,EE142,honours,BB,8,24
836881,MM,4,MM415,honours,AB,9,36
581858,MA,8,IE216,alc,CC,6,48
788020,CE,8,EP515,alc,AP,10,80
478606,CE,8,ME808,alc,AB,9,72
834515,MA,8,MA879,core,AP,10,80
834515,MA,3,EP397,flexible_elective,BC,7,21
194063,EP,4,CE845,hasmed_elective,AB,9,36
816041,MA,3,MA606,honours,AA,10,30
461584,EE,8,CE724,flexible_elective,BC,7,56
773982,EE,3,EP598,department_elective,BB,8,24
718510,EP,8,EP175,core,AP,10,80
180828,CSE,6,IE282,minor,AP,10,60
847809,IE,3,MA986,hasmed_elective,BC,7,21
534763,MA,4,MA376,core,AA,10,40
391848,ME,4,CH333,flexible_elective,AP,10,40
159438,EE,6,MM358,alc,AP,10,60
208100,EE,8,CE140,minor,AP,10,80
465496,MA,3,CE199,minor,AB,9,27
208100,EE,3,CH423,minor,BB,8,24
971123,MA,4,MA135,honours,AB,9,36
572815,CSE,3,EE521,flexible_elective,CC,6,18
626000,EC,3,EC126,core,BB,8,24
871746,IE,6,IE353,core,BC,7,42
630568,EP,4,CH520,department_elective,BB,8,32
581858,MA,8,CE458,department_elective,AA,10,80
960395,EE,8,MA709,alc,BB,8,64
143856,CE,8,EE476,department_elective,AB,9,72
517837,CH,3,CH809,flexible_elective,AA,10,30
971123,MA,3,CSE323,minor,BC,7,21
841365,MA,4,MA558,honours,BB,8,32
294697,MM,3,MM378,honours,AP,10,30
488661,EE,4,CSE207,department_elective,AA,10,40
810863,CE,3,CSE835,alc,CC,6,18
879634,EP,4,ME183,alc,AB,9,36
787967,EC,3,EC350,core,AA,10,30
144528,ME,4,EP461,hasmed_elective,AA,10,40
836881,MM,6,MM390,alc,BB,8,48
993835,CE,3,ME522,alc,AA,10,30
733782,CH,4,IE239,minor,AA,10,40
521087,CSE,3,ME950,flexible_elective,BB,8,24
143142,CSE,4,CSE193,honours,BB,8,32
159438,EE,8,EE693,core,AP,10,80
388969,CSE,4,CSE532,core,CC,6,24
364146,MA,8,EC198,alc,BC,7,56
488661,EE,3,CH764,alc,AB,9,27
329535,EC,6,MA399,flexible_elective,CC,6,36
138296,MM,8,ME524,department_elective,BC,7,56
145372,EP,3,MM178,department_elective,BB,8,24
871746,IE,4,ME347,department_elective,CC,6,24
733782,CH,8,MM532,flexible_elective,AP,10,80
461971,CE,8,IE819,minor,CC,6,48
208100,EE,6,EC249,hasmed_elective,AA,10,60
358405,MA,4,MA587,honours,AB,9,36
847809,IE,4,IE458,flexible_elective,BB,8,32
329535,EC,3,IE477,flexible_elective,AA,10,30
283796,ME,4,EE945,department_elective,AP,10,40
391848,ME,8,CE962,alc,AA,10,80
834515,MA,8,CH549,hasmed_elective,CC,6,48
301135,IE,3,IE801,honours,AB,9,27
847809,IE,3,IE320,honours,BB,8,24
628849,MA,3,MA634,honours,BC,7,21
581858,MA,4,EE641,flexible_elective,BC,7,28
871746,IE,4,CE685,alc,BC,7,28
993835,CE,6,ME600,minor,AP,10,60
265922,EP,6,EP915,core,CC,6,36
995208,ME,4,MM426,hasmed_elective,BC,7,28
327122,MM,8,ME417,flexible_elective,BC,7,56
928288,CSE,3,CSE994,core,BB,8,24
998293,ME,3,CH509,hasmed_elective,AB,9,27
310604,EE,8,EE557,alc,CC,6,48
836881,MM,6,IE617,hasmed_elective,BC,7,42
180828,CSE,8,CSE296,core,BC,7,56
608522,EC,3,EC191,core,AP,10,30
388969,CSE,8,IE332,department_elective,BB,8,64
310604,EE,4,IE686,department_elective,CC,6,24
461584,EE,3,EE380,honours,AB,9,27
265922,EP,3,EP793,alc,AB,9,27
588946,MA,8,EP976,minor,AP,10,80
733782,CH,4,EE831,flexible_elective,CC,6,24
150503,CH,8,MA655,hasmed_elective,AB,9,72
881983,MA,4,MA749,honours,AA,10,40
847809,IE,6,CE469,alc,CC,6,36
572815,CSE,4,MA787,minor,AA,10,40
124663,EE,4,EE626,flexible_elective,CC,6,24
391848,ME,4,ME284,core,CC,6,24
993835,CE,8,EP554,minor,BB,8,64
581065,EP,3,EP130,core,BC,7,21
928288,CSE,6,IE994,department_elective,AB,9,54
203200,CH,4,IE178,alc,AA,10,40
203200,CH,4,MA938,hasmed_elective,AB,9,36
718510,EP,4,IE616,department_elective,AA,10,40
270007,IE,6,EE295,department_elective,BC,7,42
478606,CE,8,MM419,hasmed_elective,AA,10,80
773982,EE,4,EE376,department_elective,AB,9,36
150503,CH,8,CH881,honours,AB,9,72
572815,CSE,8,MA829,alc,BC,7,56
681499,CH,8,CE537,minor,CC,6,48
500658,CE,3,CH651,department_elective,AP,10,30
310604,EE,6,EP130,flexible_elective,BC,7,42
816041,MA,3,MA366,core,CC,6,18
628849,MA,3,MM924,minor,BC,7,21
613401,CE,6,CE379,core,AA,10,60
986057,ME,3,MA726,alc,AA,10,30
194063,EP,3,EP787,honours,AA,10,30
681499,CH,3,CE496,flexible_elective,BC,7,21
282482,MM,4,CH112,department_elective,BC,7,28
816041,MA,4,MA875,alc,AA,10,40
907454,CSE,8,EP152,minor,AA,10,80
733782,CH,8,CH411,core,AB,9,72
381227,CE,8,IE184,hasmed_elective,AB,9,72
589528,EE,8,MA250,flexible_elective,AB,9,72
816041,MA,6,MA512,core,CC,6,36
810863,CE,8,CE628,core,AP,10,80
143856,CE,8,CSE129,minor,AB,9,72
851029,CSE,3,EE547,department_elective,AA,10,30
589528,EE,6,EE418,core,AA,10,60
907454,CSE,3,CSE572,honours,AB,9,27
143142,CSE,8,EC259,hasmed_elective,BB,8,64
582912,CH,4,EE196,alc,AP,10,40
294697,MM,8,MM854,alc,BB,8,64
364146,MA,6,EP538,alc,CC,6,36
381227,CE,8,CSE359,minor,AA,10,80
488661,EE,4,EE778,honours,AB,9,36
787967,EC,6,CE707,minor,BC,7,42
571782,ME,6,CH318,alc,BC,7,42
608952,EP,3,CSE969,department_elective,AB,9,27
214270,CH,6,CH984,honours,AA,10,60
358405,MA,3,EE313,alc,AP,10,30
703403,EC,8,EC805,core,AP,10,80
692318,CSE,8,CSE496,core,BB,8,64
836431,EE,6,EE355,honours,AB,9,54
787967,EC,8,EC295,honours,CC,6,48
488661,EE,8,EE832,honours,AB,9,72
391848,ME,6,IE844,department_elective,BC,7,42
270007,IE,6,IE403,core,BC,7,42
208100,EE,8,CH392,flexible_elective,BB,8,64
465496,MA,4,IE197,flexible_elective,CC,6,24
775967,EC,6,CH892,alc,BB,8,48
203200,CH,4,EE500,flexible_elective,AB,9,36
364146,MA,6,ME889,hasmed_elective,AP,10,60
571782,ME,6,MA868,alc,BB,8,48
775967,EC,8,CSE857,alc,AA,10,80
381526,CE,3,CE229,honours,CC,6,18
461584,EE,8,EE779,honours,BB,8,64
145372,EP,6,EE544,minor,BC,7,42
461971,CE,6,CE874,core,AB,9,54
265922,EP,3,CH603,hasmed_elective,AB,9,27
270007,IE,4,CSE472,flexible_elective,BB,8,32
733782,CH,4,ME561,flexible_elective,AB,9,36
971123,MA,8,CSE315,minor,CC,6,48
145372,EP,6,EP190,honours,AA,10,60
138296,MM,4,MM475,honours,AB,9,36
589528,EE,6,EE232,core,BB,8,48
773982,EE,8,EC987,department_elective,AB,9,72
986057,ME,6,CE811,minor,AA,10,60
628849,MA,3,EP504,minor,BB,8,24
461971,CE,8,CE807,core,AP,10,80
364146,MA,4,MA128,honours,BB,8,32
265922,EP,3,CSE739,flexible_elective,AB,9,27
144528,ME,4,ME248,honours,CC,6,24
482623,IE,8,IE289,core,BB,8,64
521087,CSE,4,CSE726,honours,AP,10,40
628849,MA,8,MA509,honours,BC,7,56
461584,EE,4,EE405,honours,BC,7,28
478606,CE,3,CH376,department_elective,BC,7,21
773982,EE,4,CH217,alc,AA,10,40
998293,ME,3,CSE975,flexible_elective,BB,8,24
214270,CH,6,EE282,alc,AP,10,60
970791,MA,8,MA813,core,CC,6,48
888886,CE,6,MM815,minor,AA,10,60
998293,ME,4,ME262,department_elective,CC,6,24
589528,EE,6,EE116,alc,AP,10,60
613401,CE,8,CE394,hasmed_elective,BC,7,56
597353,CSE,8,MM982,minor,AA,10,80
283796,ME,8,CE469,department_elective,BC,7,56
458200,EC,3,MA648,flexible_elective,BB,8,24
208100,EE,8,EE749,flexible_elective,BB,8,64
841365,MA,4,MA194,flexible_elective,AP,10,40
379479,MA,4,MA110,honours,CC,6,24
379479,MA,6,MA805,core,CC,6,36
461971,CE,4,EP750,minor,BC,7,28
787967,EC,3,EC394,core,BC,7,21
461971,CE,8,CE902,department_elective,BB,8,64
270007,IE,8,IE243,honours,AA,10,80
973158,EE,8,CH185,minor,AA,10,80
581065,EP,3,EP455,honours,BC,7,21
960395,EE,6,ME793,department_elective,AP,10,60
145372,EP,8,MA581,alc,AA,10,80
986057,ME,8,EE147,department_elective,BB,8,64
881983,MA,4,MA895,core,BC,7,28
589528,EE,6,CH105,flexible_elective,BC,7,42
836881,MM,6,EE748,department_elective,AP,10,60
534763,MA,3,EC718,flexible_elective,AB,9,27
294697,MM,8,MM913,flexible_elective,AP,10,80
845623,EE,4,CSE766,flexible_elective,AA,10,40
521087,CSE,8,CE780,department_elective,CC,6,48
124663,EE,8,EC794,alc,CC,6,48
834515,MA,8,EC662,flexible_elective,AP,10,80
208100,EE,6,IE718,flexible_elective,AA,10,60
879634,EP,4,CE889,flexible_elective,AA,10,40
733782,CH,6,EP511,department_elective,BC,7,42
781075,CE,4,CE451,honours,AB,9,36
871746,IE,3,EC680,hasmed_elective,BC,7,21
391848,ME,6,MA225,alc,AA,10,60
485484,MM,8,MM475,honours,AB,9,72
718510,EP,4,IE578,minor,CC,6,24
364146,MA,4,ME340,minor,AA,10,40
488661,EE,6,MA162,alc,AB,9,54
879634,EP,4,EP698,core,AB,9,36
214270,CH,6,CH624,core,AP,10,60
971123,MA,6,IE314,alc,CC,6,36
517837,CH,6,EE394,department_elective,BB,8,48
294697,MM,3,EE391,hasmed_elective,CC,6,18
199713,EE,6,EC137,hasmed_elective,BB,8,48
750259,MM,6,CH306,alc,BB,8,48
214270,CH,4,CH157,honours,AP,10,40
310604,EE,6,EE497,flexible_elective,BB,8,48
703403,EC,4,EE102,department_elective,BB,8,32
750259,MM,8,EC637,alc,BC,7,56
301135,IE,8,EP983,department_elective,CC,6,48
364146,MA,4,IE749,hasmed_elective,AB,9,36
888886,CE,3,CE481,honours,BB,8,24
716985,MM,6,EC835,flexible_elective,AB,9,54
608952,EP,4,IE976,flexible_elective,AB,9,36
986057,ME,3,MM734,alc,AA,10,30
344265,CSE,4,MA113,hasmed_elective,AP,10,40
329535,EC,3,EC219,core,AB,9,27
810863,CE,6,EP594,minor,BC,7,42
270007,IE,3,EE545,hasmed_elective,AB,9,27
458200,EC,4,EC462,core,AA,10,40
294697,MM,3,CH895,flexible_elective,AB,9,27
143142,CSE,3,EC837,minor,BB,8,24
138296,MM,8,MM922,honours,BC,7,56
907454,CSE,4,CSE213,core,AB,9,36
582912,CH,6,MA411,flexible_elective,AA,10,60
517837,CH,3,MA804,alc,AB,9,27
581065,EP,4,MM929,minor,BB,8,32
970791,MA,8,MA656,honours,AB,9,72
379479,MA,6,IE433,minor,AB,9,54
521087,CSE,3,EE311,alc,BB,8,24
381227,CE,3,CSE723,minor,AP,10,30
973158,EE,4,CE822,department_elective,AA,10,40
150503,CH,8,CH689,core,AA,10,80
628849,MA,3,MA313,honours,BC,7,21
773982,EE,4,IE612,department_elective,CC,6,24
775967,EC,8,EC827,honours,CC,6,48
703403,EC,3,EP857,minor,BB,8,24
810863,CE,6,CSE804,hasmed_elective,CC,6,36
871746,IE,3,MM536,alc,CC,6,18
208100,EE,6,EE888,flexible_elective,BB,8,48
517837,CH,4,CH434,honours,BB,8,32
145372,EP,6,EP648,honours,CC,6,36
478606,CE,8,CE130,honours,BB,8,64
788020,CE,8,MA901,alc,BC,7,56
775967,EC,8,CSE228,department_elective,BB,8,64
955757,MM,3,EC591,department_elective,CC,6,18
581858,MA,3,ME130,department_elective,CC,6,18
208100,EE,8,EE520,honours,AB,9,72
681499,CH,4,CSE657,minor,CC,6,24
781075,CE,6,CE921,core,AP,10,60
301135,IE,4,ME962,hasmed_elective,BB,8,32
973158,EE,6,ME779,flexible_elective,CC,6,36
521087,CSE,6,ME646,minor,CC,6,36
478606,CE,6,IE967,hasmed_elective,BC,7,42
270007,IE,8,IE815,core,BC,7,56
773982,EE,4,IE837,alc,BB,8,32
485484,MM,6,MM309,core,BC,7,42
159438,EE,8,IE657,department_elective,CC,6,48
928288,CSE,3,CSE972,core,CC,6,18
379479,MA,6,EP551,minor,AP,10,60
534763,MA,3,MA641,honours,CC,6,18
960395,EE,6,CSE649,hasmed_elective,AA,10,60
391848,ME,4,ME357,flexible_elective,BB,8,32
143142,CSE,8,CSE647,honours,AP,10,80
571782,ME,8,ME607,core,BB,8,64
879634,EP,4,MA800,minor,AA,10,40
521087,CSE,6,CH929,flexible_elective,AP,10,60
294697,MM,3,CSE477,alc,BC,7,21
907454,CSE,4,MA691,minor,CC,6,24
150503,CH,4,EP388,hasmed_elective,CC,6,24
960395,EE,3,MA783,alc,AA,10,30
703403,EC,8,EE475,minor,AA,10,80
150503,CH,3,ME747,flexible_elective,CC,6,18
